Columns ,Chamber_ID,Location_ID,Timestamp_Begin,Timestamp_End,Flux_CO2,Flux_SE_CO2,CrvFit_CO2,R2_CO2,CO2_Error,Flux_CH4_diffusive,Flux_CH4_ebullition,Flux_CH4,Flux_SE_CH4,CrvFit_CH4_diffusive,R2_CH4,CH4_Error,Tair,Atm_pressure,Notes
Sample,October_22_O2,O2,20231024221558,20231024221758,-9999,-9999,-9999,-9999,,0.015735,-0.007826,0.007909,0.509644,0.808313,0.808313,,15.25,1,
Sample,October_22_O3,O3,20231024221822,20231024222022,0.631565,0.20157,Exp:HutchisonMosier,0.932583,,0.008614,0.007039,0.015653,1.903944,0.551601,0.551601,,15.45,1,
Sample,October_5_V1,V1,20231024053505,20231024053705,2.130833,0.853721,Exp:HutchisonMosier,0.716977,,0.000895,0,0.000895,0.400806,0.247762,0.247762,,11.6,1,
Sample,October_5_V2,V2,20231024053755,20231024053955,1.186223,0.804406,Exp:HutchisonMosier,0.754915,,0.000983,0,0.000983,0.193464,0.62199,0.62199,,11.85,1,
Sample,October_5_V3,V3,20231024054245,20231024054445,4.586367,1.039991,Exp:HutchisonMosier,0.851009,,0.003583,0,0.003583,0.307205,0.892999,0.892999,,12.1,1,
Sample,October_6_V1,V1,20231024064145,20231024064345,0.808318,1.035889,Exp:HutchisonMosier,0.491602,,0.001221,0,0.001221,0.336006,0.482384,0.482384,,11.4,1,
Sample,October_6_V2,V2,20231024064425,20231024064625,2.978419,0.759635,Exp:HutchisonMosier,0.95748,,0.001805,0,0.001805,0.097143,0.955237,0.955237,,11.4,1,
Sample,October_6_V3,V3,20231024064700,20231024064900,4.444092,1.295579,Exp:HutchisonMosier,0.779808,,0.005472,0,0.005472,0.274881,0.88918,0.88918,,11.4,1,
Sample,October_7_V1,V1,20231024075330,20231024075530,11.499103,0.671791,Exp:HutchisonMosier,0.776424,,0.012734,0,0.012734,0.179095,0.700065,0.700065,,12.2,1,
Sample,October_7_V2,V2,20231024075610,20231024075810,1.958992,0.495336,Exp:HutchisonMosier,0.954758,,0.00134,0,0.00134,0.088335,0.933726,0.933726,,12.4,1,
Sample,October_7_V3,V3,20231024075835,20231024080035,5.770504,1.082422,Exp:HutchisonMosier,0.876097,,0.009256,0,0.009256,1.876968,0.454548,0.454548,,12.6,1,
Sample,October_8_V1,V1,20231024085735,20231024085935,-9999,-9999,-9999,-9999,,0.002558,0,0.002558,0.144872,0.863873,0.863873,,10.85,1,
Sample,October_8_V2,V2,20231024090005,20231024090205,5.074663,0.574573,Exp:HutchisonMosier,0.88545,,0.01593,0,0.01593,0.382831,0.514576,0.514576,,10.45,1,
Sample,October_8_V3,V3,20231024090250,20231024090450,4.313781,0.659062,Exp:HutchisonMosier,0.873423,,0.005678,0,0.005678,0.273791,0.838763,0.838763,,10.8,1,
Sample,October_9_V1,V1,20231024093225,20231024093425,-0.02416,0.774532,Exp:HutchisonMosier,0.6153,,0.000409,0,0.000409,0.131701,0.531803,0.531803,,13,1,
Sample,October_9_V2,V2,20231024093505,20231024093705,6.005071,2.27195,Exp:HutchisonMosier,0.871071,,0.009647,0,0.009647,0.634648,0.812614,0.812614,,13.4,1,
Sample,October_9_V3,V3,20231024093735,20231024093935,1.501573,0.868553,Exp:HutchisonMosier,0.815663,,0.003948,0,0.003948,0.314116,0.907055,0.907055,,12.85,1,
Sample,October_10_V1,V1,20231024104555,20231024104755,8.679292,0.449173,Exp:HutchisonMosier,0.954932,,0.004733,0,0.004733,0.074918,0.973882,0.973882,,17.3,1,
Sample,October_10_V2,V2,20231024104820,20231024105020,7.044161,0.163182,Exp:HutchisonMosier,0.998973,,0.006532,0,0.006532,0.047805,0.998458,0.998458,,16.7,1,
Sample,October_10_V3,V3,20231024105135,20231024105335,3.925445,0.23438,Exp:HutchisonMosier,0.989111,,0.0098,0.002704,0.012504,0.475134,0.922823,0.922823,,16.75,1,
Sample,October_11_V1,V1,20231024114205,20231024114405,6.648981,0.366286,Exp:HutchisonMosier,0.796736,,0.006784,0,0.006784,0.089193,0.970156,0.970156,,21.25,1,
Sample,October_11_V2,V2,20231024114430,20231024114630,13.78047,0.639084,Exp:HutchisonMosier,0.990868,,0.023298,0,0.023298,0.255305,0.990619,0.990619,,19.2,1,
Sample,October_11_V3,V3,20231024114710,20231024114910,-9999,-9999,-9999,-9999,,0.025453,0,0.025453,0.213296,0.980474,0.980474,,16.9,1,
Sample,October_12_V1,V1,20231024121525,20231024121725,2.636825,0.329785,Exp:HutchisonMosier,0.956488,,0.002042,0,0.002042,0.237826,0.890648,0.890648,,21.4,1,
Sample,October_12_V2,V2,20231024121756,20231024121956,17.650477,0.506493,Exp:HutchisonMosier,0.996285,,0.018422,0,0.018422,0.088163,0.997576,0.997576,,18.75,1,
Sample,October_12_V3,V3,20231024122020,20231024122220,14.515621,0.904137,Exp:HutchisonMosier,0.959629,,0.028113,0,0.028113,0.427679,0.932976,0.932976,,16.25,1,
Sample,October_13_V1,V1,20231024133727,20231024133927,3.485473,0.617942,Exp:HutchisonMosier,0.946919,,0.003253,0,0.003253,0.182884,0.925364,0.925364,,20.95,1,
Sample,October_13_V2,V2,20231024133955,20231024134155,9.25752,0.319783,Exp:HutchisonMosier,0.997214,,0.007824,0,0.007824,0.063618,0.998092,0.998092,,18.95,1,
Sample,October_13_V3,V3,20231024134235,20231024134435,7.530692,0.443939,Exp:HutchisonMosier,0.991179,,0.020689,0,0.020689,0.188179,0.991293,0.991293,,17.6,1,
Sample,October_14_V1,V1,20231024144450,20231024144650,22.330215,0.820743,Exp:HutchisonMosier,0.982959,,0.02514,0,0.02514,0.25461,0.969304,0.969304,,19.85,1,
Sample,October_14_V2,V2,20231024144725,20231024144925,13.690321,0.294256,Exp:HutchisonMosier,0.998245,,0.008787,0,0.008787,0.090171,0.994766,0.994766,,17.9,1,
Sample,October_14_V3,V3,20231024145005,20231024145205,11.565158,0.323559,Exp:HutchisonMosier,0.995812,,0.013709,0,0.013709,0.17728,0.990361,0.990361,,16.6,1,
Sample,October_15_V1,V1,20231024154545,20231024154745,7.254581,0.396072,Exp:HutchisonMosier,0.992215,,0.010581,0,0.010581,0.125625,0.985752,0.985752,,19.85,1,
Sample,October_15_V2,V2,20231024154830,20231024155030,16.322593,0.301199,Exp:HutchisonMosier,0.997951,,0.023273,0,0.023273,0.174523,0.995329,0.995329,,18.1,1,
Sample,October_15_V3,V3,20231024155125,20231024155325,10.937744,0.832554,Exp:HutchisonMosier,0.936194,,0.020314,0,0.020314,0.37145,0.906762,0.906762,,17.15,1,
Sample,October_16_V1,V1,20231024164315,20231024164515,17.122773,0.602931,Exp:HutchisonMosier,0.990214,,0.016126,0,0.016126,0.091732,0.996484,0.996484,,19.15,1,
Sample,October_16_V2,V2,20231024164545,20231024164745,19.717763,1.040304,Exp:HutchisonMosier,0.992576,,0.017748,0,0.017748,0.538899,0.972091,0.972091,,18,1,
Sample,October_16_V3,V3,20231024164825,20231024165025,9.277068,0.232066,Exp:HutchisonMosier,0.998207,,0.014381,0,0.014381,0.108814,0.995561,0.995561,,17.05,1,
Sample,October_17_V1,V1,20231024174300,20231024174500,-16.55046,3.624536,Exp:HutchisonMosier,0.100336,,0.00144,0,0.00144,0.461324,0.407489,0.407489,,17.4,1,
Sample,October_17_V2,V2,20231024174525,20231024174725,11.792422,0.465725,Exp:HutchisonMosier,0.993238,,0.00507,0,0.00507,0.079061,0.992516,0.992516,,16.35,1,
Sample,October_17_V3,V3,20231024174748,20231024174948,-9999,-9999,-9999,-9999,,0.000532,0,0.000532,1.165707,0.007974,0.007974,,15.35,1,
Sample,October_18_V1,V1,20231024184007,20231024184207,6.421966,0.446313,Exp:HutchisonMosier,0.969167,,0.011749,0,0.011749,0.138901,0.977654,0.977654,,15.2,1,
Sample,October_18_V2,V2,20231024184310,20231024184510,-3.435896,0.788769,Exp:HutchisonMosier,0.957172,,-0.030774,0,-0.030774,0.691402,0.994142,0.994142,,13.6,1,
Sample,October_18_V3,V3,20231024184555,20231024184755,10.532773,0.514344,Exp:HutchisonMosier,0.994374,,0.014885,0,0.014885,0.188167,0.993286,0.993286,,13.45,1,
Sample,October_19_V1,V1,20231024193030,20231024193230,3.419944,2.774132,Exp:HutchisonMosier,0.628045,,0.002205,0,0.002205,0.381645,0.711569,0.711569,,14.45,1,
Sample,October_19_V2,V2,20231024193317,20231024193517,21.023243,2.48649,Exp:HutchisonMosier,0.578499,,0.03676,0,0.03676,0.473029,0.509343,0.509343,,13.75,1,
Sample,October_19_V3,V3,20231024193618,20231024193818,4.646355,3.935022,Exp:HutchisonMosier,0.5619,,0.003551,0,0.003551,0.942038,0.666366,0.666366,,12.9,1,
Sample,October_20_V1,V1,20231024203915,20231024204115,4.48101,2.455804,Exp:HutchisonMosier,0.741598,,0.005603,0,0.005603,0.341165,0.689833,0.689833,,13.65,1,
Sample,October_20_V2,V2,20231024204203,20231024204403,6.145103,1.396892,Exp:HutchisonMosier,0.911077,,0.002539,0,0.002539,0.252543,0.839041,0.839041,,13.05,1,
Sample,October_20_V3,V3,20231024204435,20231024204635,-9999,-9999,-9999,-9999,,0.001726,0,0.001726,1.395727,0.039108,0.039108,,12.5,1,
Sample,October_21_V1,V1,20231024215507,20231024215707,6.618365,2.173807,Exp:HutchisonMosier,0.788503,,0.005275,0,0.005275,0.533676,0.78961,0.78961,,14.45,1,
Sample,October_21_V2,V2,20231024215740,20231024215940,4.132974,0.818613,Exp:HutchisonMosier,0.964656,,0.002881,0,0.002881,0.161265,0.952534,0.952534,,13.55,1,
Sample,October_21_V3,V3,20231024220010,20231024220210,-9999,-9999,-9999,-9999,,0.001167,0,0.001167,0.39561,0.298734,0.298734,,13.2,1,
Sample,October_22_V1,V1,20231024220320,20231024220520,4.121341,2.676599,Exp:HutchisonMosier,0.715607,,0.003336,0,0.003336,0.597531,0.696657,0.696657,,13.05,1,
Sample,October_22_V2,V2,20231024220635,20231024220835,6.532704,0.878929,Exp:HutchisonMosier,0.932343,,0.004469,0,0.004469,0.12546,0.928053,0.928053,,13,1,
Sample,October_22_V3,V3,20231024220907,20231024221107,9.980992,5.717916,Exp:HutchisonMosier,0.76036,,0.002837,0,0.002837,1.654526,0.751755,0.751755,,13.25,1,
